183;1013;-101793.68162303537;-99832.30867120415;Bom;Sem Abrigo;No;LT;217;Rua da Constituição;Barcarena
184;102;-101969.18;-99801.53;Bom;Sem Abrigo;No;LT;217;Rua da Constituição;Barcarena
185;101;-101994.64;-99805.01;Bom;Sem Abrigo;No;LT;217;Rua da Constituição;Barcarena
186;106;-101762.99;-99819.05;Bom;Sem Abrigo;No;LT;261;Rua da Juventude;Barcarena
187;103;-101939.71;-99689.6;Bom;Sem Abrigo;No;LT;1003;Rua Odette de Saint-Maurice;Barcarena
188;737;-102409.39;-98701.67;Bom;Fechado dos Lados;Yes;LT;269;Rua Mário Castelhano;Barcarena
189;744;-102136.13485160774;-98663.30880207637;Bom;Fechado dos Lados;No;LT;216;Estrada Consiglieri Pedroso;Barcarena
190;715;-101966.52;-98573.78;Bom;Fechado dos Lados;Yes;LT;216;Estrada Consiglieri Pedroso;Barcarena
191;711;-101764.30649856283;-98424.15159847477;Bom;Sem Abrigo;No;LT;216;Estrada Consiglieri Pedroso;Barcarena
192;152;-102231.41;-98789.31;Bom;Fechado dos Lados;Yes;LT;216;Estrada Consiglieri Pedroso;Barcarena
193;127;-101949.9;-98542.91;Bom;Fechado dos Lados;Yes;LT;216;Estrada Consiglieri Pedroso;Barcarena
194;125;-101787.42;-98423.54;Bom;Fechado dos Lados;Yes;LT;216;Estrada Consiglieri Pedroso;Barcarena
195;732;-102381.73;-98965.83;Bom;Sem Abrigo;No;LT;950;Estrada das Palmeiras;Barcarena
196;733;-102638.72;-98781.31;Bom;Sem Abrigo;No;LT;993;Rua do Trabalho;Barcarena
197;146;-102407.34;-99102.68;Bom;Sem Abrigo;No;LT;216;Estrada Consiglieri Pedroso;Barcarena
198;145;-102412.85;-99137.94;Bom;Fechado dos Lados;Yes;LT;216;Estrada Consiglieri Pedroso;Barcarena
199;136;-102207.02;-99467.54;Bom;Sem Abrigo;No;LT;219;Estrada da Cruz dos Cavalinhos;Barcarena
200;135;-102185.42;-99474.62;Bom;Sem Abrigo;No;LT;219;Estrada da Cruz dos Cavalinhos;Barcarena
201;134;-102017.79;-99652.24;Bom;Fechado dos Lados;Yes;LT;219;Estrada da Cruz dos Cavalinhos;Barcarena
202;160;-102467.21;-98683.45;Bom;Sem Abrigo;No;LT;269;Rua Mário Castelhano;Barcarena
203;740;-102400.99;-98945.23;Bom;Sem Abrigo;No;LT;950;Estrada das Palmeiras;Barcarena
204;148;-102630.81;-98782.18;Bom;Sem Abrigo;No;LT;993;Rua do Trabalho;Barcarena
205;235;-104169.05;-97108.82;Bom;Sem Abrigo;No;LT;308;Estrada do Desvio;Carnaxide e Queijas
206;455;-106763.54;-97467.84;Bom;Sem Abrigo;No;LT;373;Avenida Ferreira Godinho;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
207;454;-106758.19;-97475.72;Bom;Sem Abrigo;No;LT;373;Avenida Ferreira Godinho;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
208;453;-106891.39;-97351.44;Bom;Fechado dos Lados;No;LT;373;Avenida Ferreira Godinho;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
209;739;-102735.06;-98272.9;Mau;Fechado dos Lados;No;Carris;830;Estrada Militar;Barcarena
210;738;-103016.79;-98428.89;Bom;Fechado dos Lados;Yes;LT;830;Estrada Militar;Barcarena
211;690;-103002.83;-98398.75;Bom;Aberto dos Lados;No;LT;830;Estrada Militar;Barcarena
212;84;-102931.23;-98622.69;Bom;Sem Abrigo;No;LT;830;Estrada Militar;Barcarena
213;83;-102942.61;-98628.76;Bom;Fechado dos Lados;Yes;Carris;830;Estrada Militar;Barcarena
214;151;-102676.09;-98810.3;Bom;Sem Abrigo;No;LT;950;Estrada das Palmeiras;Barcarena
215;743;-102708.54;-98296.07;Bom;Sem Abrigo;No;LT;1099;Rua Quinta da Bica do Sargento;Barcarena
216;708;-103166.65231804183;-97987.56576748958;Bom;Sem Abrigo;No;LT;1200;Rua Actor Carlos César;Carnaxide e Queijas
217;1016;-103193.05176985392;-97956.32085163088;Bom;Sem Abrigo;No;LT;1214;Estrada de Queluz;Carnaxide e Queijas
218;1015;-103181.82;-97967.06;Bom;Sem Abrigo;No;LT;1214;Estrada de Queluz;Carnaxide e Queijas
219;815;-104101.68;-97408.6;Bom;Fechado dos Lados;Yes;LT;1214;Estrada de Queluz;Carnaxide e Queijas
220;814;-104114.84;-97401.12;Bom;Fechado dos Lados;Yes;LT;1214;Estrada de Queluz;Carnaxide e Queijas
221;789;-103478.11;-97851.67;Bom;Sem Abrigo;No;LT;1214;Estrada de Queluz;Carnaxide e Queijas
222;169;-103468.05;-97872.21;Bom;Fechado dos Lados;Yes;LT;1214;Estrada de Queluz;Carnaxide e Queijas
223;158;-102845.12;-97961.08;Bom;Sem Abrigo;No;LT;1214;Estrada de Queluz;Carnaxide e Queijas
224;157;-102859.54;-97965.24;Bom;Fechado dos Lados;Yes;LT;1214;Estrada de Queluz;Carnaxide e Queijas
225;223;-104280.83;-98312.61;Bom;Fechado dos Lados;No;LT;1766;Praceta Antonio Leal de Oliveira;Carnaxide e Queijas
226;1009;-104303.63612383851;-98554.7783833525;Bom;Sem Abrigo;No;LT;79;Rua dos Açores;Carnaxide e Queijas
227;813;-104117.95;-97049.09;Bom;Fechado dos Lados;Yes;LT;303;Rua Cinco de Outubro;Carnaxide e Queijas
228;236;-104266.39;-96923.24;Bom;Sem Abrigo;No;LT;308;Estrada do Desvio;Carnaxide e Queijas
229;817;-104091.69;-96778.69;Bom;Fechado dos Lados;No;LT;362;Largo da Pátria Nova;Carnaxide e Queijas
230;804;-104935.73;-98290.43;Bom;Fechado dos Lados;Yes;LT;813;Rua João XXI;Carnaxide e Queijas
231;803;-104768.69;-98266.88;Bom;Fechado dos Lados;Yes;LT;813;Rua João XXI;Carnaxide e Queijas
232;802;-104942.78;-98303.15;Bom;Fechado dos Lados;Yes;LT;813;Rua João XXI;Carnaxide e Queijas
233;632;-104801.2;-98279.24;Bom;Fechado dos Lados;Yes;LT;813;Rua João XXI;Carnaxide e Queijas
234;801;-104447.68;-98306.88;Bom;Sem Abrigo;No;LT;833;Rua Mouzinho da Silveira;Carnaxide e Queijas
235;842;-105122.88;-97490.88;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
236;841;-105119.12;-97474.49;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
237;838;-105277.7;-97707.8;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
238;837;-105155.04;-98252.49;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
239;835;-105181.29;-98229.14;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
240;816;-104200.64;-96833.39;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
241;811;-104957.37;-97342.73;Bom;Fechado dos Lados;No;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
242;810;-104965.93;-97337.63;Bom;Sem Abrigo;No;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
243;809;-104609.35;-97210.07;Bom;Sem Abrigo;No;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
244;808;-104604.14;-97197.81;Bom;Fechado dos Lados;Yes;LT;1279;Avenida Tomás Ribeiro;Carnaxide e Queijas
245;836;-105254.68;-97686.43;Bom;Sem Abrigo;No;LT;1763;Rua Visconde Moreira de Rey;Carnaxide e Queijas
246;805;-104471.99;-98565.73;Bom;Fechado dos Lados;No;LT;83;Rua Angra do Heroí­smo;Carnaxide e Queijas
247;800;-104618.82;-98507.86;Bom;Fechado dos Lados;No;LT;846;Rua da Quinta do Bonfim;Carnaxide e Queijas
248;229;-104718.77;-97838.97;Bom;Fechado dos Lados;No;LT;1767;Rua Augusto Fraga;Carnaxide e Queijas
249;581;-108611.0;-103212.55;Bom;Fechado dos Lados;Yes;LT;556;Avenida Dom João I;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
250;576;-108633.94;-103087.73;Bom;Fechado dos Lados;Yes;LT;556;Avenida Dom João I;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
251;941;-108629.88;-103387.36;Bom;Fechado dos Lados;Yes;LT;561;Rua Dona Filipa de Lencastre;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
252;585;-108680.61;-103239.46;Razoavel;Fechado dos Lados;Yes;LT;561;Rua Dona Filipa de Lencastre;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
253;780;-103217.78;-99786.02;Bom;Fechado dos Lados;No;LT;985;Rua Sete de Junho;Barcarena
254;967;-108145.87;-103052.15;Bom;Fechado dos Lados;Yes;LT;1332;Rua da Fundição de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
255;944;-108324.30768595074;-103189.2291270085;Bom;Sem Abrigo;No;LT;1344;Avenida Infante Dom Henrique;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
256;579;-108585.23;-103414.87;Bom;Sem Abrigo;No;LT;1344;Avenida Infante Dom Henrique;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
257;969;-108450.51;-102954.49;Bom;Fechado dos Lados;Yes;LT;1346;Rua Infanta Dona Isabel;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
258;913;-108219.95;-102975.3;Bom;Aberto dos Lados;No;LT;1346;Rua Infanta Dona Isabel;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
259;584;-108725.34;-103548.2;Bom;Fechado dos Lados;No;LT;1392;Rua da Medrosa;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
260;583;-108734.22;-103555.55;Bom;Fechado dos Lados;No;LT;1392;Rua da Medrosa;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
261;285;-105368.2;-101892.7;Bom;Sem Abrigo;No;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Porto Salvo
262;284;-105349.84;-101863.8;Bom;Sem Abrigo;No;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Porto Salvo
263;751;-103269.77;-101294.22;Bom;Sem Abrigo;No;LT;262;Estrada de Leceia;Porto Salvo
264;310;-107559.62;-102708.32;Bom;Fechado dos Lados;Yes;LT;514;Largo Avião Lusitânia;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
265;505;-107655.06;-102500.24;Bom;Fechado dos Lados;Yes;LT;533;Rua Cândido dos Reis;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
266;501;-107752.93;-102745.45;Bom;Fechado dos Lados;Yes;LT;559;Rua Desembargador Faria;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
267;540;-107146.31;-102052.84;Bom;Fechado dos Lados;Yes;LT;1325;Rua da Figueirinha;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
268;521;-107653.99;-103018.24;Bom;Fechado dos Lados;Yes;LT;1372;Rua dos Lagares da Quinta;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
269;208;-104277.99;-101693.69;Bom;Fechado dos Lados;Yes;LT;735;Estrada de Leião;Porto Salvo
270;577;-108251.01;-102833.68;Bom;Fechado dos Lados;Yes;LT;494;Largo Almirante Gago Coutinho;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
271;518;-107301.29;-102385.38;Bom;Fechado dos Lados;Yes;LT;578;Avenida Embaixador Augusto de Castro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
272;762;-103544.73;-101579.29;Bom;Fechado dos Lados;Yes;LT;735;Estrada de Leião;Porto Salvo
273;756;-103586.35;-101579.63;Bom;Fechado dos Lados;Yes;LT;735;Estrada de Leião;Porto Salvo
274;543;-107125.25;-102350.86;Bom;Fechado dos Lados;Yes;LT;545;Praça Comandante Henrique Moreira Rato;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
275;10;-107129.12;-102327.55;Bom;Fechado dos Lados;Yes;LT;545;Praça Comandante Henrique Moreira Rato;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
276;538;-107524.55;-102219.24;Bom;Fechado dos Lados;Yes;LT;1325;Rua da Figueirinha;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
277;869;-106637.6759550182;-102220.03308837877;Bom;Sem Abrigo;No;LT;1407;Estrada de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
278;542;-107049.08;-102098.31;Bom;Fechado dos Lados;Yes;LT;1427;Avenida Rio de Janeiro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
279;541;-107041.47;-102109.11;Bom;Fechado dos Lados;Yes;LT;1427;Avenida Rio de Janeiro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
280;516;-107095.35;-102502.91;Bom;Fechado dos Lados;Yes;LT;1427;Avenida Rio de Janeiro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
281;503;-107081.63;-102504.58;Bom;Fechado dos Lados;Yes;LT;1427;Avenida Rio de Janeiro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
282;828;-105046.86;-101627.86;Bom;Fechado dos Lados;Yes;LT;1540;Estrada de Paço de Arcos;Porto Salvo
283;797;-104431.06;-101723.48;Bom;Fechado dos Lados;Yes;LT;692;Rua Conde de Rio Maior;Porto Salvo
284;796;-104911.86;-101688.38;Bom;Fechado dos Lados;Yes;LT;692;Rua Conde de Rio Maior;Porto Salvo
285;795;-104741.4;-101691.52;Bom;Fechado dos Lados;Yes;LT;692;Rua Conde de Rio Maior;Porto Salvo
286;191;-104731.0;-101677.86;Bom;Sem Abrigo;No;LT;692;Rua Conde de Rio Maior;Porto Salvo
287;785;-103715.97;-100117.58;Bom;Fechado dos Lados;Yes;LT;242;Largo General Humberto Delgado;Barcarena
288;781;-103703.89;-100125.35;Bom;Sem Abrigo;No;LT;262;Estrada de Leceia;Barcarena
289;779;-103283.29;-99818.83;Bom;Fechado dos Lados;No;Carris;985;Rua Sete de Junho;Barcarena
290;774;-103410.59;-99904.77;Bom;Fechado dos Lados;Yes;LT;985;Rua Sete de Junho;Barcarena
291;773;-103414.27;-99913.2;Bom;Sem Abrigo;No;LT;985;Rua Sete de Junho;Barcarena
292;419;-106722.41;-99402.9;Bom;Fechado dos Lados;No;LT;849;Avenida António Florêncio dos Santos;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
293;88;-106688.11;-99381.79;Bom;Fechado dos Lados;Yes;LT;849;Avenida António Florêncio dos Santos;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
294;752;-103260.70410270983;-101287.68122082387;Bom;Desconhecido;No;LT;262;Estrada de Leceia;Porto Salvo
295;778;-103467.02;-100463.6;Bom;Sem Abrigo;No;LT;262;Estrada de Leceia;Barcarena
296;777;-103456.31;-100462.21;Bom;Fechado dos Lados;No;LT;262;Estrada de Leceia;Barcarena
297;776;-103364.8;-100773.19;Bom;Sem Abrigo;No;LT;262;Estrada de Leceia;Barcarena
298;775;-103358.57;-100763.83;Bom;Fechado dos Lados;Yes;LT;262;Estrada de Leceia;Barcarena
299;379;-106252.84;-102027.92;Bom;Fechado dos Lados;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
300;378;-106228.95;-102033.94;Bom;Sem Abrigo;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
301;294;-105880.9;-101989.75;Bom;Fechado dos Lados;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
302;283;-105571.85;-101959.97;Bom;Fechado dos Lados;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
303;282;-105530.56;-101934.24;Bom;Fechado dos Lados;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
304;281;-105866.86;-101977.3;Bom;Fechado dos Lados;Yes;LT;1497;Avenida dos Bombeiros Voluntários de Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
305;693;-103934.24;-96642.56;Bom;Fechado dos Lados;Yes;LT;1113;Avenida de Portugal;Carnaxide e Queijas
306;692;-103960.0;-96640.32;Bom;Fechado dos Lados;Yes;Carris;1113;Avenida de Portugal;Carnaxide e Queijas
307;946;-103055.33836526402;-95462.37048401363;Bom;Fechado dos Lados;No;Carris;25;Estrada de Alfragide;Desconhecido
308;592;-103100.09;-95100.64;Razoavel;Fechado dos Lados;Yes;LT;25;Estrada de Alfragide;Carnaxide e Queijas
309;591;-103097.89;-95148.46;Razoavel;Fechado dos Lados;Yes;LT;25;Estrada de Alfragide;Carnaxide e Queijas
310;590;-103055.84;-95605.42;Bom;Sem Abrigo;No;LT;25;Estrada de Alfragide;Carnaxide e Queijas
311;176;-103550.21;-96609.89;Bom;Aberto dos Lados;Yes;LT;276;Estrada da Amadora;Carnaxide e Queijas
312;175;-103543.27;-96685.43;Bom;Fechado dos Lados;Yes;LT;276;Estrada da Amadora;Carnaxide e Queijas
313;174;-103456.83;-96098.84;Bom;Fechado dos Lados;No;LT;276;Estrada da Amadora;Carnaxide e Queijas
314;173;-103441.79;-96114.45;Bom;Fechado dos Lados;No;LT;276;Estrada da Amadora;Carnaxide e Queijas
315;178;-103793.26;-96821.2;Bom;Fechado dos Lados;Yes;LT;1113;Avenida de Portugal;Carnaxide e Queijas
316;177;-103782.94;-96828.11;Bom;Sem Abrigo;No;LT;1113;Avenida de Portugal;Carnaxide e Queijas
317;327;-105824.71;-98610.29;Bom;Sem Abrigo;No;LT;830;Estrada Militar;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
318;326;-105971.01;-98597.24;Bom;Sem Abrigo;No;LT;830;Estrada Militar;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
319;325;-105660.54;-98769.86;Bom;Fechado dos Lados;No;LT;1796;Rua das Tí­lias;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
320;324;-105658.22;-98790.53;Bom;Fechado dos Lados;Yes;LT;1796;Rua das Tí­lias;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
321;431;-106095.33;-99310.37;Bom;Fechado dos Lados;Yes;LT;867;Avenida Conselheiro Ferreira Lobo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
322;274;-106013.52;-99221.37;Bom;Fechado dos Lados;No;LT;858;Rua Calvet de Magalhães;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
323;273;-106004.77;-99221.99;Bom;Sem Abrigo;No;LT;858;Rua Calvet de Magalhães;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
324;439;-106462.23;-99301.85;Bom;Fechado dos Lados;No;LT;867;Avenida Conselheiro Ferreira Lobo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
325;437;-106124.25;-99314.68;Bom;Sem Abrigo;No;LT;867;Avenida Conselheiro Ferreira Lobo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
326;409;-106998.97;-99255.62;Bom;Fechado dos Lados;Yes;LT;898;Estrada da Gibalta;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
327;319;-105790.91;-99107.05;Bom;Fechado dos Lados;Yes;LT;909;Avenida João de Freitas Branco;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
328;318;-105817.33;-99103.07;Bom;Fechado dos Lados;Yes;LT;909;Avenida João de Freitas Branco;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
329;317;-105682.17;-99043.27;Bom;Fechado dos Lados;Yes;LT;909;Avenida João de Freitas Branco;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
330;320;-105649.56;-98984.75;Bom;Fechado dos Lados;Yes;LT;936;Largo da Quinta do Jardim;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
331;423;-106402.8;-99289.78;Bom;Fechado dos Lados;Yes;LT;1786;Rua de São João de Deus;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
332;370;-105284.38;-95991.59;Bom;Fechado dos Lados;Yes;SCoTTURB;431;Rua de Ceuta;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
333;348;-105643.02;-96045.85;Bom;Aberto dos Lados;No;Vimeca;442;Rua Domingos Fernandes;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
334;18;-105326.04;-95824.84;Bom;Fechado dos Lados;No;Vimeca;443;Rua Doutor Agostinho de Campos;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
335;340;-106068.28;-96585.41;Bom;Sem Abrigo;No;Vimeca;477;Rua Luz Soriano;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
336;337;-105713.9;-96309.68;Bom;Aberto dos Lados;No;Vimeca;1251;Rua Pedro Álvares Cabral;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
337;371;-105299.61;-95995.91;Bom;Sem Abrigo;No;Vimeca;431;Rua de Ceuta;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
338;19;-105294.01;-95844.02;Bom;Sem Abrigo;No;Vimeca;431;Rua de Ceuta;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
339;16;-105373.94;-95734.72;Bom;Sem Abrigo;No;Vimeca;431;Rua de Ceuta;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
340;492;-106048.05;-96569.91;Bom;Sem Abrigo;No;Vimeca;477;Rua Luz Soriano;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
341;338;-105719.88;-96325.39;Bom;Aberto dos Lados;No;Vimeca;1251;Rua Pedro Álvares Cabral;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo
342;875;-106837.97523209227;-101312.81293258877;Bom;Fechado dos Lados;Yes;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
343;874;-106828.30282704088;-101321.74130648236;Bom;Fechado dos Lados;Yes;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
344;549;-107045.27;-101540.24;Bom;Fechado dos Lados;Yes;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
345;548;-107036.05;-101530.9;Bom;Fechado dos Lados;Yes;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
346;404;-106707.27;-101357.94;Bom;Sem Abrigo;No;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
347;403;-106688.88;-101392.42;Bom;Fechado dos Lados;Yes;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
348;399;-106862.17;-101462.2;Bom;Sem Abrigo;No;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
349;398;-106850.3;-101488.95;Bom;Sem Abrigo;No;LT;51;Rua A Gazeta DÂ´Oeiras;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
350;534;-107422.35;-102089.51;Bom;Fechado dos Lados;No;Carris;499;Avenida de Angola;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
351;533;-107409.14;-102099.37;Bom;Fechado dos Lados;No;LT;499;Avenida de Angola;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
352;532;-107471.58;-102018.18;Bom;Aberto dos Lados;No;LT;499;Avenida de Angola;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
353;566;-107420.54;-102241.23;Bom;Fechado dos Lados;Yes;LT;547;Rua Comandante Germano Dias;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
354;531;-107429.2;-102210.53;Bom;Fechado dos Lados;Yes;LT;547;Rua Comandante Germano Dias;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
355;504;-107503.48;-102420.75;Bom;Fechado dos Lados;Yes;LT;547;Rua Comandante Germano Dias;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
356;920;-107409.66;-102471.79;Bom;Fechado dos Lados;Yes;LT;551;Avenida Copacabana;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
357;517;-107532.34;-102429.36;Bom;Fechado dos Lados;Yes;LT;551;Avenida Copacabana;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
358;919;-107319.63;-102563.55;Bom;Fechado dos Lados;Yes;LT;578;Avenida Embaixador Augusto de Castro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
359;871;-106541.47;-101422.66;Bom;Fechado dos Lados;Yes;LT;587;Avenida António Bernardo Cabral de Macedo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
360;408;-106741.29;-101198.09;Bom;Fechado dos Lados;Yes;LT;587;Avenida António Bernardo Cabral de Macedo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
361;407;-106584.03;-101407.23;Bom;Sem Abrigo;No;LT;587;Avenida António Bernardo Cabral de Macedo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
362;390;-106769.62;-101182.57;Bom;Sem Abrigo;No;LT;587;Avenida António Bernardo Cabral de Macedo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
363;570;-107050.23;-100723.54;Bom;Fechado dos Lados;Yes;LT;605;Rua Conde das Alcáçovas;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
364;530;-107482.01;-102338.02;Bom;Fechado dos Lados;Yes;LT;1321;Rua Fernando Pessoa;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
365;873;-106648.75190204488;-101501.0003281652;Bom;Sem Abrigo;No;LT;1359;Rua José de Azambuja Proença;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
366;394;-106663.26;-101486.4;Bom;Sem Abrigo;No;LT;1359;Rua José de Azambuja Proença;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
367;567;-107279.28;-102025.92;Bom;Fechado dos Lados;Yes;LT;1455;Avenida do Ultramar;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
368;539;-107434.4;-101991.91;Bom;Fechado dos Lados;Yes;LT;1455;Avenida do Ultramar;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
369;1025;-108102.81093469674;-103074.8246594517;Bom;Sem Abrigo;No;LT;1342;Rua Henrique de Paiva Couceiro;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
370;554;-107124.01;-101962.87;Bom;Fechado dos Lados;Yes;LT;527;Avenida de Brasí­lia;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
371;553;-107113.59;-101968.28;Bom;Fechado dos Lados;Yes;LT;527;Avenida de Brasí­lia;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
372;552;-107114.28;-101783.86;Bom;Fechado dos Lados;Yes;LT;527;Avenida de Brasí­lia;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
373;551;-107102.8;-101781.42;Bom;Fechado dos Lados;Yes;LT;527;Avenida de Brasí­lia;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
374;565;-107105.26;-101627.34;Bom;Sem Abrigo;No;LT;601;Rua Carlos Vieira Ramos;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
375;564;-107094.68;-101630.41;Bom;Sem Abrigo;No;LT;601;Rua Carlos Vieira Ramos;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
376;925;-107625.08;-103117.77;Bom;Fechado dos Lados;No;LT;1431;Avenida Salvador Allende;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
377;872;-106368.26;-101705.73;Bom;Sem Abrigo;Yes;LT;587;Avenida António Bernardo Cabral de Macedo;Oeiras e São Julião da Barra, Paço de Arcos e Caxias
